🕘️更新时间,#genre#
CCTV-4,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv4o
CCTV-4,http://42.227.91.217:9003/hls/4/index.m3u8
CCTV-4,http://222.67.177.132:12345/udp/239.45.0.2:5140
CCTV-4,http://211.158.154.144:8002/udp/225.0.4.176:7980
CCTV-4,http://182.91.124.224:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-4,http://221.226.4.10:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://183.33.57.179:8686/udp/239.77.1.163:5146
CCTV-4,http://115.60.241.249:2000/rtp/225.1.5.30:1333
CCTV-4,http://123.157.31.182:7912/rtp/233.50.201.4:5140
CCTV-5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0282&tk=23a9aca1f79f
CCTV-5,http://42.227.91.217:9003/hls/5/index.m3u8
CCTV-5,http://222.67.177.132:12345/udp/239.45.1.69:5140
CCTV-5,http://211.158.154.144:8002/udp/225.0.4.143:7980
CCTV-5,http://182.91.124.224:9901/tsfile/live/faacts/0005_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5,http://221.226.4.10:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://183.33.57.179:8686/udp/239.77.0.170:5146
CCTV-5,http://115.60.241.249:2000/rtp/225.1.4.159:1195
CCTV-5,http://123.157.31.182:7912/rtp/233.50.201.197:5140
CCTV-5,http://114.240.224.31:3000/rtp/239.3.1.173:8001
CCTV-5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8772&tk=23a9aca1f79f
CCTV-5+,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv5p
CCTV-5+,http://211.158.154.144:8002/udp/225.0.4.73:7980
CCTV-5+,http://221.226.4.10:9901/tsfile/live/0005_1.m3u8
CCTV-5+,http://183.33.57.179:8686/udp/239.77.0.87:5146
CCTV-5+,http://115.60.241.249:2000/rtp/225.1.4.75:1104
CCTV-5+,http://123.157.31.182:7912/rtp/233.50.201.220:5140
CCTV-5+,http://114.240.224.31:3000/rtp/239.3.1.130:8004
CCTV-5+,http://114.252.236.205:8000/rtp/239.3.1.130:8004
CCTV-5+,http://219.128.121.202:59901/tsfile/live/1005_1.m3u8
CCTV-6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3947&tk=23a9aca1f79f
CCTV-6,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv6
CCTV-6,http://42.227.91.217:9003/hls/6/index.m3u8
CCTV-6,http://222.67.177.132:12345/udp/239.45.1.70:5140
CCTV-6,http://211.158.154.144:8002/udp/225.0.4.144:7980
CCTV-6,http://182.91.124.224:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-6,http://183.33.57.179:8686/udp/239.77.0.171:5146
CCTV-6,http://115.60.241.249:2000/rtp/225.1.4.160:1196
CCTV-6,http://123.157.31.182:7912/rtp/233.50.201.198:5140
CCTV-6,http://114.240.224.31:3000/rtp/239.3.1.174:8001
CCTV-7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6500&tk=23a9aca1f79f
CCTV-7,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv7
CCTV-7,http://42.227.91.217:9003/hls/7/index.m3u8
CCTV-7,http://222.67.177.132:12345/udp/239.45.3.56:5140
CCTV-7,http://211.158.154.144:8002/udp/225.0.4.127:7980
CCTV-7,http://182.91.124.224:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-7,http://221.226.4.10:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://183.33.57.179:8686/udp/239.77.1.159:5146
CCTV-7,http://115.60.241.249:2000/rtp/225.1.4.76:1105
CCTV-7,http://123.157.31.182:7912/rtp/233.50.201.120:5140
CCTV-8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0949&tk=23a9aca1f79f
CCTV-8,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv8
CCTV-8,http://42.227.91.217:9003/hls/8/index.m3u8
CCTV-8,http://222.67.177.132:12345/udp/239.45.1.71:5140
CCTV-8,http://211.158.154.144:8002/udp/225.0.4.137:7980
CCTV-8,http://221.226.4.10:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://183.33.57.179:8686/udp/239.77.0.172:5146
CCTV-8,http://115.60.241.249:2000/rtp/225.1.4.161:1197
CCTV-8,http://123.157.31.182:7912/rtp/233.50.201.199:5140
CCTV-8,http://114.240.224.31:3000/rtp/239.3.1.175:8001
CCTV-9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3087&tk=23a9aca1f79f
CCTV-9,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv9
CCTV-9,http://42.227.91.217:9003/hls/9/index.m3u8
CCTV-9,http://222.67.177.132:12345/udp/239.45.3.4:5140
CCTV-9,http://211.158.154.144:8002/udp/225.0.4.131:7980
CCTV-9,http://182.91.124.224:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-9,http://221.226.4.10:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://183.33.57.179:8686/udp/239.77.1.160:5146
CCTV-9,http://115.60.241.249:2000/rtp/225.1.4.77:1106
CCTV-9,http://123.157.31.182:7912/rtp/233.50.201.121:5140
CCTV-10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4575&tk=23a9aca1f79f
CCTV-10,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv10
CCTV-10,http://42.227.91.217:9003/hls/10/index.m3u8
CCTV-10,http://222.67.177.132:12345/udp/239.45.3.8:5140
CCTV-10,http://211.158.154.144:8002/udp/225.0.4.130:7980
CCTV-10,http://182.91.124.224:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-10,http://221.226.4.10:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://183.33.57.179:8686/udp/239.77.1.113:5146
CCTV-10,http://115.60.241.249:2000/rtp/225.1.4.78:1107
CCTV-10,http://123.157.31.182:7912/rtp/233.50.201.122:5140
CCTV-11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7594&tk=23a9aca1f79f
CCTV-11,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv11
CCTV-11,http://42.227.91.217:9003/hls/11/index.m3u8
CCTV-11,http://222.67.177.132:12345/udp/239.45.1.196:5140
CCTV-11,http://211.158.154.144:8002/udp/225.0.4.218:7980
CCTV-11,http://182.91.124.224:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-11,http://183.33.57.179:8686/udp/239.77.1.238:5146
CCTV-11,http://115.60.241.249:2000/rtp/225.1.4.215:1268
CCTV-11,http://123.157.31.182:7912/rtp/233.50.201.11:5140
CCTV-11,http://114.240.224.31:3000/rtp/239.3.1.152:8120
CCTV-12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6734&tk=23a9aca1f79f
CCTV-12,http://42.227.91.217:9003/hls/12/index.m3u8
CCTV-12,http://222.67.177.132:12345/udp/239.45.3.10:5140
CCTV-12,http://211.158.154.144:8002/udp/225.0.4.129:7980
CCTV-12,http://182.91.124.224:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-12,http://221.226.4.10:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://183.33.57.179:8686/udp/239.77.1.109:5146
CCTV-12,http://115.60.241.249:2000/rtp/225.1.4.79:1108
CCTV-12,http://123.157.31.182:7912/rtp/233.50.201.123:5140
CCTV-12,http://114.240.224.31:3000/rtp/239.3.1.64:8124
CCTV-13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6924&tk=23a9aca1f79f
CCTV-13,http://42.227.91.217:9003/hls/13/index.m3u8
CCTV-13,http://222.67.177.132:12345/udp/239.45.1.198:5140
CCTV-13,http://211.158.154.144:8002/udp/225.0.4.219:7980
CCTV-13,http://182.91.124.224:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-13,http://221.226.4.10:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://183.33.57.179:8686/udp/239.77.0.188:5146
CCTV-13,http://115.60.241.249:2000/rtp/225.1.4.113:1293
CCTV-13,http://123.157.31.182:7912/rtp/233.50.201.246:5140
CCTV-13,http://114.240.224.31:3000/rtp/239.3.1.124:8128
CCTV-14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4486&tk=23a9aca1f79f
CCTV-14,http://42.227.91.217:9003/hls/14/index.m3u8
CCTV-14,http://222.67.177.132:12345/udp/239.45.3.23:5140
CCTV-14,http://211.158.154.144:8002/udp/225.0.4.128:7980
CCTV-14,http://182.91.124.224:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-14,http://221.226.4.10:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://183.33.57.179:8686/udp/239.77.1.161:5146
CCTV-14,http://113.56.95.69:53765/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://115.60.241.249:2000/rtp/225.1.4.80:1109
CCTV-14,http://123.157.31.182:7912/rtp/233.50.201.124:5140
CCTV-15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5000&tk=23a9aca1f79f
CCTV-15,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv15
CCTV-15,http://222.67.177.132:12345/udp/239.45.1.200:5140
CCTV-15,http://211.158.154.144:8002/udp/225.0.4.220:7980
CCTV-15,http://182.91.124.224:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-15,http://183.33.57.179:8686/udp/239.77.1.239:5146
CCTV-15,http://115.60.241.249:2000/rtp/225.1.4.216:1269
CCTV-15,http://123.157.31.182:7912/rtp/233.50.201.15:5140
CCTV-15,http://114.240.224.31:3000/rtp/239.3.1.153:8136
CCTV-15,http://114.252.236.205:8000/rtp/239.3.1.153:8136
CCTV-16,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4332&tk=23a9aca1f79f
CCTV-16,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv16
CCTV-16,http://www.lizhinas.top:1009/rtp/239.252.220.237:5140
CCTV-16,http://183.33.57.179:8686/udp/239.77.0.165:5146
CCTV-16,http://115.60.241.249:2000/rtp/225.1.5.46:1356
CCTV-16,http://123.157.31.182:7912/rtp/233.50.201.192:5140
CCTV-16,http://114.240.224.31:3000/rtp/239.3.1.183:8001
CCTV-16,http://114.252.236.205:8000/rtp/239.3.1.183:8001
CCTV-16,http://223.145.224.76:8000/udp/239.76.254.200:9000
CCTV-16,http://php.jdshipin.com:8880/bst2.php?id=cctv16hd4k/15000000
CCTV-17,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4821&tk=23a9aca1f79f
CCTV-17,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv17
CCTV-17,http://222.67.177.132:12345/udp/239.45.3.52:5140
CCTV-17,http://211.158.154.144:8002/udp/225.0.4.179:7980
CCTV-17,http://183.33.57.179:8686/udp/239.77.1.121:5146
CCTV-17,http://115.60.241.249:2000/rtp/225.1.4.226:2506
CCTV-17,http://123.157.31.182:7912/rtp/233.50.201.35:5140
CCTV-17,http://114.240.224.31:3000/rtp/239.3.1.151:8144
CCTV-17,http://114.252.236.205:8000/rtp/239.3.1.151:8144
CCTV-17,http://223.145.224.76:8000/udp/239.76.245.238:1234
CETV1,http://114.240.224.31:3000/rtp/239.3.1.57:8152
CETV1,http://114.252.236.205:8000/rtp/239.3.1.57:8152
CETV1,http://114.253.57.101:10000/rtp/239.3.1.57:8152
CETV1,http://139.129.231.228:50060/rtp/239.21.2.7:5002
CETV1,http://120.55.49.231:3095/rtp/233.50.201.75:5140
CETV2,http://114.240.224.31:3000/rtp/239.3.1.54:4120
CETV2,http://114.252.236.205:8000/rtp/239.3.1.54:4120
CETV2,http://60.2.190.206:4000/rtp/239.253.92.108:6136
CETV2,http://114.253.57.101:10000/rtp/239.3.1.54:4120
CETV2,http://139.129.231.228:50060/rtp/239.21.2.8:5002
CETV4,http://114.240.224.31:3000/rtp/239.3.1.56:4120
CETV4,http://114.252.236.205:8000/rtp/239.3.1.56:4120
CETV4,http://60.2.190.206:4000/rtp/239.253.92.200:6137
CETV4,http://114.253.57.101:10000/rtp/239.3.1.56:4120
CETV4,http://139.129.231.228:50060/rtp/239.21.1.222:5002
CETV4,http://120.55.49.231:3095/rtp/233.50.200.162:5140

💰央视付费频道,#genre#
文化精品,http://60.2.190.206:4000/rtp/239.253.93.175:6439
文化精品,http://121.238.91.151:8888/rtp/239.49.9.11:6000
文化精品,http://117.86.50.46:7777/rtp/239.49.9.11:6000
央视台球,http://60.2.190.206:4000/rtp/239.253.93.231:6409
央视台球,http://183.11.239.36:808/hls/73/index.m3u8
央视台球,http://121.238.91.151:8888/rtp/239.49.9.22:6000
央视台球,http://117.86.50.46:7777/rtp/239.49.9.22:6000
风云音乐,http://60.2.190.206:4000/rtp/239.253.92.111:8060
风云音乐,http://121.238.91.151:8888/rtp/239.49.9.13:6000
风云音乐,http://117.86.50.46:7777/rtp/239.49.9.13:6000
第一剧场,http://58.19.38.162:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://60.2.190.206:4000/rtp/239.253.93.138:6428
第一剧场,http://121.238.91.151:8888/rtp/239.49.1.226:6000
第一剧场,http://117.86.50.46:7777/rtp/239.49.1.226:6000
风云剧场,http://60.2.190.206:4000/rtp/239.253.93.251:6429
风云剧场,http://121.238.91.151:8888/rtp/239.49.9.10:6000
风云剧场,http://117.86.50.46:7777/rtp/239.49.9.10:6000
怀旧剧场,http://60.2.190.206:4000/rtp/239.253.93.252:6430
怀旧剧场,http://121.238.91.151:8888/rtp/239.49.9.12:6000
怀旧剧场,http://117.86.50.46:7777/rtp/239.49.9.12:6000
女性时尚,http://60.2.190.206:4000/rtp/239.253.92.249:6103
女性时尚,http://121.238.91.151:8888/rtp/239.49.9.14:6000
女性时尚,http://117.86.50.46:7777/rtp/239.49.9.14:6000
高尔夫网球,http://60.2.190.206:4000/rtp/239.253.92.117:8062
风云足球,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2140&tk=f6cc1e0a0e1a
风云足球,http://58.19.38.162:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://60.2.190.206:4000/rtp/239.253.92.110:8061
风云足球,http://183.11.239.36:808/hls/133/index.m3u8
风云足球,http://121.238.91.151:8888/rtp/239.49.1.61:6000
风云足球,http://117.86.50.46:7777/rtp/239.49.1.61:6000
电视指南,http://60.2.190.206:4000/rtp/239.253.93.249:6427
电视指南,http://121.238.91.151:8888/rtp/239.49.1.60:6000
电视指南,http://117.86.50.46:7777/rtp/239.49.1.60:6000
世界地理,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3042&tk=f6cc1e0a0e1a
世界地理,http://60.2.190.206:4000/rtp/239.253.92.113:8066
世界地理,http://183.11.239.36:808/hls/11/index.m3u8
世界地理,http://121.238.91.151:8888/rtp/239.49.1.63:6000
世界地理,http://117.86.50.46:7777/rtp/239.49.1.63:6000
兵器科技,http://60.2.190.206:4000/rtp/239.253.92.119:8065
兵器科技,http://121.238.91.151:8888/rtp/239.49.1.64:6000
兵器科技,http://117.86.50.46:7777/rtp/239.49.1.64:6000

📡卫视频道,#genre#
广东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8123&tk=23a9aca1f79f
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://182.91.124.224:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://221.226.4.10:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://183.33.57.179:8686/udp/239.77.0.166:5146
广东卫视,http://115.60.241.249:2000/rtp/225.1.4.166:1207
广东卫视,http://123.157.31.182:7912/rtp/233.50.201.102:5140
广东卫视,http://114.240.224.31:3000/rtp/239.3.1.142:8048
广东卫视,http://114.252.236.205:8000/rtp/239.3.1.142:8048
广东卫视,http://223.145.224.76:8000/udp/239.76.252.189:9000
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
浙江卫视,http://zhfivel02.cztv.com/channel01/1080p.m3u8?auth_key=2524708799-0-0-adde67b1b344fdd5e512f30a4ae31915
浙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8627&tk=23a9aca1f79f
浙江卫视,http://183.215.134.239:19901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://182.91.124.224:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://183.33.57.179:8686/udp/239.77.1.33:5146
浙江卫视,http://113.56.95.69:53765/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://115.60.241.249:2000/rtp/225.1.4.84:1113
浙江卫视,http://123.157.31.182:7912/rtp/233.50.201.100:5140
浙江卫视,http://114.240.224.31:3000/rtp/239.3.1.137:8036
浙江卫视,http://114.252.236.205:8000/rtp/239.3.1.137:8036
湖南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0130&tk=23a9aca1f79f
湖南卫视,http://182.91.124.224:9901/tsfile/live/1069_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://183.33.57.179:8686/udp/239.77.1.5:5146
湖南卫视,http://113.56.95.69:53765/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://115.60.241.249:2000/rtp/225.1.4.82:1111
湖南卫视,http://123.157.31.182:7912/rtp/233.50.201.103:5140
湖南卫视,http://114.240.224.31:3000/rtp/239.3.1.132:8012
湖南卫视,http://114.252.236.205:8000/rtp/239.3.1.132:8012
湖南卫视,http://223.145.224.76:8000/udp/239.76.253.101:9000
湖南卫视,http://php.jdshipin.com:8880/cqyx.php?id=HUNANHD
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3925&tk=23a9aca1f79f
北京卫视,http://182.91.124.224:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://183.33.57.179:8686/udp/239.77.1.4:5146
北京卫视,http://115.60.241.249:2000/rtp/225.1.4.81:1110
北京卫视,http://123.157.31.182:7912/rtp/233.50.201.107:5140
北京卫视,http://223.145.224.76:8000/udp/239.76.246.184:1234
北京卫视,http://php.jdshipin.com:8880/cqyx.php?id=BEIJINGHD
北京卫视,http://59.39.89.130:60901/tsfile/live/0125_7.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://60.214.104.110:352/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://223.145.224.77:8000/udp/239.76.253.184:9000
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2024&tk=23a9aca1f79f
湖北卫视,http://182.91.124.224:9901/tsfile/live/1070_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://221.226.4.10:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://183.33.57.179:8686/udp/239.77.1.93:5146
湖北卫视,http://113.56.95.69:53765/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://115.60.241.249:2000/rtp/225.1.4.89:1118
湖北卫视,http://123.157.31.182:7912/rtp/233.50.201.114:5140
湖北卫视,http://114.240.224.31:3000/rtp/239.3.1.138:8044
湖北卫视,http://114.252.236.205:8000/rtp/239.3.1.138:8044
湖北卫视,http://223.145.224.76:8000/udp/239.76.253.193:9000
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9197&tk=23a9aca1f79f
黑龙江卫视,http://182.91.124.224:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://115.60.241.249:2000/rtp/225.1.4.91:1120
黑龙江卫视,http://123.157.31.182:7912/rtp/233.50.201.115:5140
黑龙江卫视,http://114.240.224.31:3000/rtp/239.3.1.133:8016
黑龙江卫视,http://114.252.236.205:8000/rtp/239.3.1.133:8016
黑龙江卫视,http://223.145.224.76:8000/udp/239.76.246.200:1234
黑龙江卫视,http://php.jdshipin.com:8880/cqyx.php?id=HEILONGJIANGHD
黑龙江卫视,http://60.214.104.110:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://60.209.125.254:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9100&tk=23a9aca1f79f
安徽卫视,http://182.91.124.224:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://183.33.57.179:8686/udp/239.77.1.92:5146
安徽卫视,http://115.60.241.249:2000/rtp/225.1.4.87:1116
安徽卫视,http://123.157.31.182:7912/rtp/233.50.201.113:5140
安徽卫视,http://114.240.224.31:3000/rtp/239.3.1.211:8064
安徽卫视,http://114.252.236.205:8000/rtp/239.3.1.211:8064
安徽卫视,http://223.145.224.76:8000/udp/239.76.252.196:9000
安徽卫视,http://php.jdshipin.com:8880/cqyx.php?id=ANHUISD
安徽卫视,http://59.39.89.130:60901/tsfile/live/0125_6.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1504&tk=23a9aca1f79f
重庆卫视,http://182.91.124.224:9901/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://183.33.57.179:8686/udp/239.77.1.162:5146
重庆卫视,http://113.56.95.69:53765/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://115.60.241.249:2000/rtp/225.1.4.157:1308
重庆卫视,http://123.157.31.182:7912/rtp/233.50.201.143:5140
重庆卫视,http://114.240.224.31:3000/rtp/239.3.1.122:8160
重庆卫视,http://114.252.236.205:8000/rtp/239.3.1.122:8160
重庆卫视,http://223.145.224.76:8000/udp/239.76.246.92:1234
重庆卫视,http://php.jdshipin.com:8880/cqyx.php?id=CHONGQINGHD
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5677&tk=23a9aca1f79f
东方卫视,http://182.91.124.224:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://183.33.57.179:8686/udp/239.77.1.218:5146
东方卫视,http://113.56.95.69:53765/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://115.60.241.249:2000/rtp/225.1.4.85:1114
东方卫视,http://123.157.31.182:7912/rtp/233.50.201.125:5140
东方卫视,http://114.240.224.31:3000/rtp/239.3.1.136:8032
东方卫视,http://114.252.236.205:8000/rtp/239.3.1.136:8032
东方卫视,http://223.145.224.76:8000/udp/239.76.246.186:1234
东方卫视,http://php.jdshipin.com:8880/cqyx.php?id=SHANGHAIHD
东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1748&tk=23a9aca1f79f
东南卫视,http://221.226.4.10:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://183.33.57.179:8686/udp/239.77.1.104:5146
东南卫视,http://115.60.241.249:2000/rtp/225.1.4.228:1274
东南卫视,http://123.157.31.182:7912/rtp/233.50.201.146:5140
东南卫视,http://114.240.224.31:3000/rtp/239.3.1.156:8148
东南卫视,http://114.252.236.205:8000/rtp/239.3.1.156:8148
东南卫视,http://223.145.224.76:8000/udp/239.76.252.190:9000
东南卫视,http://php.jdshipin.com:8880/cqyx.php?id=DONGNANHD
东南卫视,http://60.214.104.110:352/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9614&tk=23a9aca1f79f
甘肃卫视,http://115.60.241.249:2000/rtp/225.1.4.42:1071
甘肃卫视,http://123.157.31.182:7912/rtp/233.50.201.149:5140
甘肃卫视,http://114.240.224.31:3000/rtp/239.3.1.49:8188
甘肃卫视,http://114.252.236.205:8000/rtp/239.3.1.49:8188
甘肃卫视,http://223.145.224.76:8000/udp/239.76.253.94:9000
甘肃卫视,http://cssbyd.imwork.net:8082/hls/48/index.m3u8
甘肃卫视,http://223.145.224.77:8000/udp/239.76.246.94:1234
甘肃卫视,http://125.82.171.210:8888/rtp/235.254.198.48:1468
甘肃卫视,http://119.32.12.32:2901/udp/224.1.100.10:11111
广西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6313&tk=23a9aca1f79f
广西卫视,http://182.91.124.224:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=0&authid=0
